,IMG,time,split
3847,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017217.h18v04.061.2021278151559.16.tiff,D,Train
3848,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017186.h18v04.061.2021276031159.106.tiff,D,Train
3849,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019168.h18v04.061.2020298143928.139.tiff,NDVI,Train
3850,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.201.tiff,NDVI,Train
3851,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017186.h18v04.061.2021276030852.237.tiff,NDVI,Val
3852,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017148.h18v04.061.2021273022143.66.tiff,NDVI,Train
3853,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.145.tiff,D,Train
3854,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018217.h18v04.061.2021339013445.23.tiff,NDVI,Train
3855,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017213.h18v04.061.2021278130203.296.tiff,NDVI,Train
3856,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017199.h18v04.061.2021277160541.67.tiff,NDVI,Train
3857,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017147.h18v04.061.2021273013104.105.tiff,D,Train
3858,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018210.h18v04.061.2021338210841.88.tiff,NDVI,Val
3859,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017168.h18v04.061.2021274110908.70.tiff,D,Train
3860,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017281.h18v04.061.2021285184939.13.tiff,D,Train
3861,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017219.h18v04.061.2021278155941.81.tiff,D,Train
3862,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017194.h18v04.061.2021277114909.15.tiff,NDVI,Train
3863,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.96.tiff,D,Val
3864,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017213.h18v04.061.2021278130640.293.tiff,D,Train
3865,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017169.h18v04.061.2021274115917.63.tiff,D,Train
3866,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.270.tiff,NDVI,Train
3867,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018179.h18v04.061.2021335045902.63.tiff,D,Val
3868,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018107.h18v04.061.2021324022620.154.tiff,D,Val
3869,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017149.h18v04.061.2021273034013.105.tiff,NDVI,Val
3870,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018217.h18v04.061.2021339013445.121.tiff,NDVI,Train
3871,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.101.tiff,D,Train
3872,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.278.tiff,D,Val
3873,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.16.tiff,D,Val
3874,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017233.h18v04.061.2021280143845.67.tiff,D,Train
3875,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017281.h18v04.061.2021285184939.34.tiff,D,Val
3876,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018190.h18v04.061.2021335164937.139.tiff,NDVI,Train
3877,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017068.h18v04.061.2021267074012.238.tiff,NDVI,Train
3878,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017272.h18v04.061.2021285053242.30.tiff,D,Val
3879,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018304.h18v04.061.2021344124512.268.tiff,D,Train
3880,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017233.h18v04.061.2021280143845.16.tiff,D,Val
3881,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018107.h18v04.061.2021324022114.102.tiff,NDVI,Train
3882,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018272.h18v04.061.2021341215051.278.tiff,D,Train
3883,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017215.h18v04.061.2021278135859.31.tiff,D,Val
3884,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018178.h18v04.061.2021335040703.77.tiff,D,Val
3885,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017163.h18v04.061.2021274071611.297.tiff,NDVI,Train
3886,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018181.h18v04.061.2021335060447.172.tiff,NDVI,Train
3887,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018323.h18v04.061.2021345131347.10.tiff,NDVI,Val
3888,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017149.h18v04.061.2021273034321.145.tiff,D,Val
3889,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018231.h18v04.061.2021339195824.84.tiff,D,Val
3890,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019182.h18v04.061.2020299043817.296.tiff,D,Train
3891,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018178.h18v04.061.2021335040332.122.tiff,NDVI,Train
3892,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017145.h18v04.061.2021272225627.16.tiff,D,Val
3893,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.296.tiff,D,Train
3894,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019236.h18v04.061.2020306080909.50.tiff,NDVI,Val
3895,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018244.h18v04.061.2021340094501.30.tiff,D,Train
3896,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019234.h18v04.061.2020306040038.62.tiff,D,Train
3897,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019151.h18v04.061.2020296002100.48.tiff,D,Val
3898,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019243.h18v04.061.2020307024649.268.tiff,D,Train
3899,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017231.h18v04.061.2021280132701.48.tiff,NDVI,Val
3900,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.232.tiff,D,Val
3901,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018213.h18v04.061.2021338232524.31.tiff,D,Train
3902,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019243.h18v04.061.2020307024649.175.tiff,D,Val
3903,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017021.h18v04.061.2021256233745.10.tiff,NDVI,Val
3904,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017199.h18v04.061.2021277160541.50.tiff,NDVI,Val
3905,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017288.h18v04.061.2021286090340.104.tiff,D,Train
3906,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018181.h18v04.061.2021335061004.126.tiff,D,Train
3907,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018107.h18v04.061.2021324022114.153.tiff,NDVI,Train
3908,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017174.h18v04.061.2021274160811.199.tiff,D,Train
3909,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019259.h18v04.061.2020309035110.30.tiff,D,Train
3910,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018181.h18v04.061.2021335060447.50.tiff,NDVI,Train
3911,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017160.h18v04.061.2021274053858.324.tiff,D,Val
3912,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.42.tiff,NDVI,Val
3913,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.48.tiff,NDVI,Val
3914,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018254.h18v04.061.2021341141227.44.tiff,NDVI,Train
3915,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019210.h18v04.061.2020304061132.52.tiff,D,Val
3916,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.51.tiff,D,Val
3917,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018117.h18v04.061.2021327034114.123.tiff,NDVI,Val
3918,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017232.h18v04.061.2021280135218.87.tiff,D,Train
3919,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019185.h18v04.061.2020302073910.248.tiff,D,Train
3920,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017098.h18v04.061.2021269214942.155.tiff,D,Val
3921,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.124.tiff,NDVI,Train
3922,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017235.h18v04.061.2021280152921.30.tiff,D,Train
3923,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.137.tiff,NDVI,Val
3924,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018146.h18v04.061.2021330235747.86.tiff,NDVI,Train
3925,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018231.h18v04.061.2021339195824.28.tiff,D,Train
3926,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017184.h18v04.061.2021276003555.35.tiff,NDVI,Train
3927,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018200.h18v04.061.2021337070517.287.tiff,D,Train
3928,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018254.h18v04.061.2021341141546.50.tiff,D,Val
3929,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019236.h18v04.061.2020306081506.32.tiff,D,Val
3930,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017290.h18v04.061.2021286103323.103.tiff,NDVI,Val
3931,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019181.h18v04.061.2020299031952.192.tiff,NDVI,Train
3932,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018268.h18v04.061.2021341204306.51.tiff,NDVI,Val
3933,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019215.h18v04.061.2020304093159.144.tiff,NDVI,Train
3934,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017248.h18v04.061.2021281184936.181.tiff,NDVI,Train
3935,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019056.h18v04.061.2020288125030.137.tiff,NDVI,Val
3936,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.233.tiff,NDVI,Val
3937,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019228.h18v04.061.2020305063937.52.tiff,NDVI,Train
3938,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018179.h18v04.061.2021335045348.121.tiff,NDVI,Train
3939,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017227.h18v04.061.2021280034348.200.tiff,NDVI,Val
3940,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018176.h18v04.061.2021335012548.29.tiff,NDVI,Val
3941,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019242.h18v04.061.2020306213128.45.tiff,D,Train
3942,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017149.h18v04.061.2021273034013.173.tiff,NDVI,Val
3943,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018231.h18v04.061.2021339195309.105.tiff,NDVI,Train
3944,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018219.h18v04.061.2021339023055.85.tiff,NDVI,Train
3945,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018224.h18v04.061.2021339155753.32.tiff,NDVI,Train
3946,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017188.h18v04.061.2021276052711.87.tiff,D,Val
3947,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.50.tiff,D,Train
3948,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017196.h18v04.061.2021277141431.87.tiff,D,Train
3949,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.121.tiff,NDVI,Val
3950,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018215.h18v04.061.2021339002310.23.tiff,NDVI,Train
3951,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018231.h18v04.061.2021339195309.29.tiff,NDVI,Train
3952,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.154.tiff,NDVI,Val
3953,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019243.h18v04.061.2020307024649.193.tiff,D,Train
3954,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019135.h18v04.061.2020294020138.48.tiff,NDVI,Val
3955,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019154.h18v04.061.2020298001207.276.tiff,D,Val
3956,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019206.h18v04.061.2020304024249.24.tiff,D,Val
3957,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.65.tiff,D,Val
3958,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.164.tiff,NDVI,Val
3959,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019284.h18v04.061.2020313162025.48.tiff,NDVI,Train
3960,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019049.h18v04.061.2020288030145.115.tiff,NDVI,Val
3961,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017229.h18v04.061.2021280043114.17.tiff,NDVI,Train
3962,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019255.h18v04.061.2020308174507.122.tiff,D,Train
3963,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019166.h18v04.061.2020298131217.17.tiff,D,Train
3964,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.54.tiff,NDVI,Train
3965,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019345.h18v04.061.2020320223435.298.tiff,NDVI,Train
3966,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.325.tiff,D,Train
3967,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017281.h18v04.061.2021285184939.54.tiff,D,Val
3968,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018252.h18v04.061.2021341130932.61.tiff,NDVI,Val
3969,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018177.h18v04.061.2021335031006.47.tiff,D,Train
3970,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018229.h18v04.061.2021339185534.308.tiff,D,Train
3971,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2020001.h18v04.061.2020323121044.324.tiff,NDVI,Train
3972,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017214.h18v04.061.2021278133252.294.tiff,D,Train
3973,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017211.h18v04.061.2021278110103.337.tiff,D,Val
3974,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017045.h18v04.061.2021266054407.137.tiff,NDVI,Train
3975,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019264.h18v04.061.2020310071030.172.tiff,NDVI,Train
3976,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018017.h18v04.061.2021313082556.35.tiff,D,Val
3977,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019045.h18v04.061.2020287142210.26.tiff,NDVI,Train
3978,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017234.h18v04.061.2021280150139.157.tiff,D,Train
3979,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019289.h18v04.061.2020314052125.219.tiff,D,Val
3980,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017234.h18v04.061.2021280150139.12.tiff,D,Val
3981,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017007.h18v04.061.2021363205021.88.tiff,D,Train
3982,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018131.h18v04.061.2021329054106.67.tiff,NDVI,Train
3983,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017241.h18v04.061.2021280201714.98.tiff,D,Val
3984,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.78.tiff,NDVI,Train
3985,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017197.h18v04.061.2021277150923.66.tiff,D,Train
3986,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017164.h18v04.061.2021274074339.71.tiff,NDVI,Train
3987,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019151.h18v04.061.2020296002100.88.tiff,D,Val
3988,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019234.h18v04.061.2020306040038.65.tiff,D,Train
3989,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019155.h18v04.061.2020298014257.16.tiff,NDVI,Val
3990,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.29.tiff,D,Train
3991,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018128.h18v04.061.2021329023452.60.tiff,NDVI,Val
3992,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018255.h18v04.061.2021341144547.270.tiff,D,Train
3993,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018254.h18v04.061.2021341141546.145.tiff,D,Val
3994,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017200.h18v04.061.2021277163426.210.tiff,NDVI,Val
3995,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018215.h18v04.061.2021339002637.46.tiff,D,Val
3996,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017270.h18v04.061.2021284163458.47.tiff,D,Train
3997,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017304.h18v04.061.2021288101400.12.tiff,D,Train
3998,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.32.tiff,D,Train
3999,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017107.h18v04.061.2021270192147.87.tiff,NDVI,Train
4000,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017241.h18v04.061.2021280201224.141.tiff,NDVI,Val
4001,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018235.h18v04.061.2021339213042.102.tiff,D,Train
4002,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018224.h18v04.061.2021339155753.143.tiff,NDVI,Val
4003,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.120.tiff,D,Val
4004,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017130.h18v04.061.2021271232309.101.tiff,D,Train
4005,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018109.h18v04.061.2021324034424.287.tiff,NDVI,Val
4006,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017088.h18v04.061.2021269133718.200.tiff,NDVI,Train
4007,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017240.h18v04.061.2021280192347.65.tiff,NDVI,Train
4008,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.13.tiff,NDVI,Train
4009,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019284.h18v04.061.2020313162025.86.tiff,NDVI,Val
4010,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017288.h18v04.061.2021286090022.103.tiff,NDVI,Train
4011,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019191.h18v04.061.2020303084615.27.tiff,D,Train
4012,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.39.tiff,D,Val
4013,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.64.tiff,D,Val
4014,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018224.h18v04.061.2021339155753.157.tiff,NDVI,Train
4015,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018073.h18v04.061.2021318235124.84.tiff,D,Val
4016,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018111.h18v04.061.2021324073504.229.tiff,NDVI,Val
4017,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017188.h18v04.061.2021276052711.88.tiff,D,Train
4018,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017098.h18v04.061.2021269214456.47.tiff,NDVI,Train
4019,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019242.h18v04.061.2020306212406.45.tiff,NDVI,Train
4020,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017199.h18v04.061.2021277160853.29.tiff,D,Val
4021,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017196.h18v04.061.2021277141431.16.tiff,D,Val
4022,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017213.h18v04.061.2021278130640.290.tiff,D,Train
4023,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019264.h18v04.061.2020310094529.154.tiff,D,Val
4024,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019182.h18v04.061.2020299043817.88.tiff,D,Train
4025,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017197.h18v04.061.2021277150427.87.tiff,NDVI,Train
4026,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019200.h18v04.061.2020303202554.13.tiff,D,Train
4027,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017154.h18v04.061.2021273085857.276.tiff,D,Val
4028,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017199.h18v04.061.2021277160541.15.tiff,NDVI,Train
4029,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019153.h18v04.061.2020297223601.135.tiff,D,Val
4030,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017242.h18v04.061.2021280203606.290.tiff,NDVI,Val
4031,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019198.h18v04.061.2020303181737.101.tiff,D,Train
4032,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019155.h18v04.061.2020298014257.177.tiff,NDVI,Val
4033,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017229.h18v04.061.2021280043420.88.tiff,D,Train
4034,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019224.h18v04.061.2020304200323.336.tiff,D,Train
4035,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017241.h18v04.061.2021280201224.257.tiff,NDVI,Train
4036,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019237.h18v04.061.2020306103030.10.tiff,NDVI,Train
4037,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018183.h18v04.061.2021335072149.173.tiff,D,Val
4038,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017173.h18v04.061.2021274145842.8.tiff,NDVI,Train
4039,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017162.h18v04.061.2021274065207.28.tiff,D,Train
4040,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019236.h18v04.061.2020306080909.153.tiff,NDVI,Train
4041,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.25.tiff,D,Train
4042,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019238.h18v04.061.2020306123053.41.tiff,NDVI,Train
4043,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018260.h18v04.061.2021341165141.194.tiff,D,Train
4044,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017098.h18v04.061.2021269214942.157.tiff,D,Val
4045,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017198.h18v04.061.2021277152744.88.tiff,NDVI,Train
4046,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017229.h18v04.061.2021280043114.12.tiff,NDVI,Train
4047,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018241.h18v04.061.2021340000803.326.tiff,D,Train
4048,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018111.h18v04.061.2021324073958.229.tiff,D,Val
4049,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018217.h18v04.061.2021339013810.59.tiff,D,Train
4050,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019300.h18v04.061.2020315080442.325.tiff,D,Val
4051,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.158.tiff,D,Train
4052,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017150.h18v04.061.2021273044012.257.tiff,D,Train
4053,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017200.h18v04.061.2021277163718.191.tiff,D,Train
4054,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.35.tiff,NDVI,Train
4055,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017159.h18v04.061.2021273141631.125.tiff,D,Val
4056,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017226.h18v04.061.2021280032359.12.tiff,NDVI,Train
4057,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.47.tiff,NDVI,Val
4058,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018174.h18v04.061.2021334093250.29.tiff,NDVI,Val
4059,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018359.h18v04.061.2021349194909.298.tiff,NDVI,Train
4060,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017234.h18v04.061.2021280150139.27.tiff,D,Train
4061,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.69.tiff,D,Train
4062,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019054.h18v04.061.2020288113732.12.tiff,D,Val
4063,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.70.tiff,NDVI,Train
4064,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.102.tiff,NDVI,Val
4065,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017234.h18v04.061.2021280150139.103.tiff,D,Val
4066,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019234.h18v04.061.2020306040038.17.tiff,D,Train
4067,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017199.h18v04.061.2021277160853.276.tiff,D,Val
4068,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019181.h18v04.061.2020299032816.308.tiff,D,Train
4069,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017283.h18v04.061.2021286000335.87.tiff,NDVI,Val
4070,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017299.h18v04.061.2021287032232.105.tiff,D,Val
4071,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.126.tiff,NDVI,Train
4072,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017187.h18v04.061.2021276041636.88.tiff,NDVI,Train
4073,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019206.h18v04.061.2020304023219.117.tiff,NDVI,Val
4074,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017217.h18v04.061.2021278151559.297.tiff,D,Val
4075,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.34.tiff,NDVI,Train
4076,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017287.h18v04.061.2021286060812.156.tiff,NDVI,Train
4077,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018190.h18v04.061.2021335164937.338.tiff,NDVI,Val
